Embedding-based	Giggle-legacy
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer	Left_Ventricle_Repressed_PolyComb
Sigmoid_Colon_Heterochromatin	CD14_Primary_Cells_Genic_enhancers
Adipose_Nuclei_Bivalent_Poised_TSS	Left_Ventricle_Weak_transcription
Duodenum_Smooth_Muscle_Bivalent_Enhancer	Fetal_Intestine_Large_Heterochromatin
CD14_Primary_Cells_Bivalent_Poised_TSS	ES_WA7_Cell_Line_Weak_Repressed_PolyComb
Brain_Inferior_Temporal_Lobe_Flanking_Bivalent_TSS_Enh	H1_Cell_Line_Enhancers
CD3_Primary_Cells_Cord_BI_Bivalent_Enhancer	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin
HUES64_Cell_Line_Flanking_Active_TSS	CD34_Primary_Cells_Heterochromatin
CD8_Naive_Primary_Cells_Heterochromatin	iPS_15b_Cell_Line_Heterochromatin
Fetal_Lung_Heterochromatin	HepG2_Hepatocellular_Carcinoma_Enhancers
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Peripheral_Blood_Mononuclear_Primary_Cells_Weak_transcription
Fetal_Heart_Bivalent_Poised_TSS	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Enhancers
ES_I3_Cell_Line_Strong_transcription	CD4_Memory_Primary_Cells_Quiescent_Low
Right_Ventricle_Strong_transcription	CD4_Naive_Primary_Cells_Quiescent_Low
Thymus_Bivalent_Enhancer	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Quiescent_Low
K562_Leukemia_Bivalent_Enhancer	CD8_Memory_Primary_Cells_Quiescent_Low
Fetal_Heart_Flanking_Active_TSS	Colonic_Mucosa_Quiescent_Low
Esophagus_Flanking_Active_TSS	ES_WA7_Cell_Line_Genic_enhancers
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Heterochromatin	ES_WA7_Cell_Line_Transcr_at_gene_5_and_3
Mobilized_CD34_Primary_Cells_Female_Repressed_PolyComb	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Genic_enhancers
Brain_Substantia_Nigra_Bivalent_Enhancer	Placenta_Amnion_Quiescent_Low
Fetal_Kidney_Strong_transcription	CD19_Primary_Cells_Peripheral_UW_Heterochromatin
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb	Brain_Inferior_Temporal_Lobe_Heterochromatin
4star_Heterochromatin	Fetal_Thymus_Heterochromatin
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Heterochromatin	Brain_Hippocampus_Middle_Heterochromatin
Brain_Cingulate_Gyrus_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Heterochromatin
Brain_Inferior_Temporal_Lobe_Heterochromatin	Fetal_Brain_Male_Genic_enhancers
CD3_Primary_Cells_Cord_BI_Repressed_PolyComb	CD8_Naive_Primary_Cells_Weak_Repressed_PolyComb
CD4_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh	Right_Ventricle_Heterochromatin
Ovary_Flanking_Active_TSS	Sigmoid_Colon_Genic_enhancers
Placenta_Amnion_Bivalent_Poised_TSS	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Heterochromatin
Rectal_Mucosa.Donor_31_Heterochromatin	Duodenum_Mucosa_Heterochromatin
Fetal_Intestine_Large_Heterochromatin	Fetal_Heart_Heterochromatin
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Flanking_Active_TSS	Muscle_Satellite_Cultured_Cells_Heterochromatin
Rectal_Mucosa.Donor_31_Flanking_Bivalent_TSS_Enh	Fetal_Lung_Genic_enhancers
Brain_Substantia_Nigra_Heterochromatin	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Heterochromatin
Brain_Mid_Frontal_Lobe_Strong_transcription	H9_Cell_Line_Heterochromatin
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Genic_enhancers
A549_EtOH_0.02pct_Lung_Carcinoma_Heterochromatin	IMR90_Cell_Line_Enhancers
Brain_Angular_Gyrus_Strong_transcription	Fetal_Muscle_Leg_Heterochromatin
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Flanking_Active_TSS	Spleen_Genic_enhancers
CD3_Primary_Cells_Peripheral_UW_Heterochromatin	Fetal_Stomach_Heterochromatin
IMR90_Cell_Line_Repressed_PolyComb	H9_Derived_Neuron_Cultured_Cells_ZNF_genes_and_repeats
Stomach_Smooth_Muscle_Heterochromatin	Esophagus_Weak_Repressed_PolyComb
Osteoblasts_Repressed_PolyComb	CD15_Primary_Cells_Genic_enhancers
Osteoblasts_Flanking_Bivalent_TSS_Enh	Fetal_Brain_Female_Enhancers
Gastric_Bivalent_Enhancer	Duodenum_Smooth_Muscle_Heterochromatin
Muscle_Satellite_Cultured_Cells_Heterochromatin	Mobilized_CD34_Primary_Cells_Male_ZNF_genes_and_repeats
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Muscle_Satellite_Cultured_Cells_Enhancers
CD8_Memory_Primary_Cells_Strong_transcription	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Weak_Repressed_PolyComb
CD19_Primary_Cells_Cord_BI_Bivalent_Poised_TSS	Stomach_Smooth_Muscle_Heterochromatin
iPS_DF_19.11_Cell_Line_Flanking_Active_TSS	Pancreatic_Islets_Genic_enhancers
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Bivalent_Enhancer	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Genic_enhancers
iPS_15b_Cell_Line_Flanking_Active_TSS	Neurosphere_Cultured_Cells_Cortex_Derived_Repressed_PolyComb
Spleen_Bivalent_Poised_TSS	Brain_Anterior_Caudate_Heterochromatin
Stomach_Mucosa_Flanking_Active_TSS	GM12878_Lymphoblastoid_Enhancers
4star_Flanking_Active_TSS	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Genic_enhancers
Lung_Flanking_Active_TSS	Lung_Weak_Repressed_PolyComb
CD34_Cultured_Cells_Heterochromatin	Peripheral_Blood_Mononuclear_Primary_Cells_Genic_enhancers
CD56_Primary_Cells_Heterochromatin	Ovary_Weak_transcription
Fetal_Brain_Female_Bivalent_Enhancer	ES_WA7_Cell_Line_ZNF_genes_and_repeats
Osteoblasts_Bivalent_Enhancer	CD19_Primary_Cells_Cord_BI_Genic_enhancers
iPS_20b_Cell_Line_Flanking_Bivalent_TSS_Enh	H9_Derived_Neuron_Cultured_Cells_Enhancers
Breast_vHMEC_Flanking_Active_TSS	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb
CD15_Primary_Cells_Repressed_PolyComb	CD34_Primary_Cells_Genic_enhancers
HMEC_Mammary_Epithelial_Bivalent_Poised_TSS	Fetal_Kidney_Genic_enhancers
Rectal_Smooth_Muscle_Strong_transcription	4star_Genic_enhancers
Small_Intestine_Bivalent_Enhancer	Skeletal_Muscle_Male_Repressed_PolyComb
Esophagus_Flanking_Bivalent_TSS_Enh	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Heterochromatin	Pancreatic_Islets_Enhancers
Ovary_Strong_transcription	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Heterochromatin
iPS_15b_Cell_Line_Strong_transcription	H1_Cell_Line_Genic_enhancers
CD56_Primary_Cells_Bivalent_Poised_TSS	ES_WA7_Cell_Line_Heterochromatin
Gastric_Repressed_PolyComb	Stomach_Mucosa_Genic_enhancers
HUES48_Cell_Line_Flanking_Bivalent_TSS_Enh	Fetal_Adrenal_Gland_Heterochromatin
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Esophagus_Heterochromatin
Fetal_Intestine_Small_Strong_transcription	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Heterochromatin
CD4_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Enhancers
Gastric_Bivalent_Poised_TSS	Fetal_Placenta_Genic_enhancers
Colonic_Mucosa_Strong_transcription	iPS_DF_6.9_Cell_Line_Genic_enhancers
Right_Ventricle_Bivalent_Enhancer	Right_Atrium_Heterochromatin
Left_Ventricle_Strong_transcription	Fetal_Brain_Female_Heterochromatin
Fetal_Brain_Male_Bivalent_Poised_TSS	CD15_Primary_Cells_Heterochromatin
A549_EtOH_0.02pct_Lung_Carcinoma_Strong_transcription	ES_I3_Cell_Line_Genic_enhancers
Adult_Liver_Bivalent_Poised_TSS	H1_Cell_Line_Heterochromatin
Brain_Germinal_Matrix_Heterochromatin	Osteoblasts_Enhancers
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Genic_enhancers	CD8_Memory_Primary_Cells_Genic_enhancers
Brain_Substantia_Nigra_Strong_transcription	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Genic_enhancers
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Bivalent_Enhancer	iPS_18_Cell_Line_Genic_enhancers
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Bivalent_Poised_TSS	A549_EtOH_0.02pct_Lung_Carcinoma_Enhancers
CD14_Primary_Cells_Repressed_PolyComb	Fetal_Placenta_Weak_transcription
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Weak_Repressed_PolyComb
Brain_Hippocampus_Middle_Heterochromatin	NHDF_Ad_Adult_Dermal_Fibroblasts_Enhancers
Rectal_Smooth_Muscle_Bivalent_Enhancer	iPS_15b_Cell_Line_Genic_enhancers
ES_WA7_Cell_Line_Transcr_at_gene_5_and_3	Rectal_Mucosa.Donor_29_Enhancers
Psoas_Muscle_Flanking_Bivalent_TSS_Enh	Neurosphere_Cultured_Cells_Cortex_Derived_Genic_enhancers
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Heterochromatin	Stomach_Smooth_Muscle_Enhancers
CD19_Primary_Cells_Cord_BI_Heterochromatin	IMR90_Cell_Line_Repressed_PolyComb
Brain_Anterior_Caudate_Flanking_Bivalent_TSS_Enh	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin
H1_Cell_Line_Heterochromatin	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Enhancers
Rectal_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Genic_enhancers
iPS_15b_Cell_Line_Heterochromatin	HeLa_S3_Cervical_Carcinoma_Genic_enhancers
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Strong_transcription	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Repressed_PolyComb
Brain_Cingulate_Gyrus_Strong_transcription	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin
CD8_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	Aorta_Genic_enhancers
NHEK_Epidermal_Keratinocytes_Strong_transcription	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Weak_Repressed_PolyComb
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Bivalent_Enhancer	Placenta_Amnion_Weak_Repressed_PolyComb
H9_Cell_Line_Strong_transcription	Mobilized_CD34_Primary_Cells_Female_Heterochromatin
HSMM_Skeletal_Muscle_Myoblasts_Bivalent_Enhancer	CD4_Memory_Primary_Cells_Genic_enhancers
A549_EtOH_0.02pct_Lung_Carcinoma_Bivalent_Enhancer	iPS_15b_Cell_Line_Enhancers
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Heterochromatin	iPS_DF_19.11_Cell_Line_Weak_transcription
CD15_Primary_Cells_Bivalent_Poised_TSS	Fetal_Muscle_Leg_Repressed_PolyComb
CD4_Memory_Primary_Cells_Strong_transcription	Fetal_Thymus_Genic_enhancers
Neurosphere_Cultured_Cells_Cortex_Derived_Heterochromatin	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Genic_enhancers
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer	H9_Derived_Neuron_Cultured_Cells_Genic_enhancers
Placenta_Amnion_Flanking_Active_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Heterochromatin
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Strong_transcription	HUES48_Cell_Line_Genic_enhancers
H1_Derived_Mesenchymal_Stem_Cells_Heterochromatin	Left_Ventricle_Heterochromatin
HUES64_Cell_Line_Flanking_Bivalent_TSS_Enh	ES_I3_Cell_Line_Heterochromatin
Brain_Mid_Frontal_Lobe_Flanking_Bivalent_TSS_Enh	CD8_Naive_Primary_Cells_Genic_enhancers
CD8_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Strong_transcription
Brain_Inferior_Temporal_Lobe_Strong_transcription	NH_A_Astrocytes_Genic_enhancers
Fetal_Intestine_Small_Heterochromatin	CD4_Naive_Primary_Cells_Genic_enhancers
HeLa_S3_Cervical_Carcinoma_Strong_transcription	Breast_Myoepithelial_Cells_Repressed_PolyComb
NHLF_Lung_Fibroblasts_Strong_transcription	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Enhancers
CD8_Naive_Primary_Cells_Strong_transcription	Pancreatic_Islets_Heterochromatin
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Fetal_Thymus_Weak_Repressed_PolyComb
Duodenum_Smooth_Muscle_Heterochromatin	Stomach_Mucosa_Weak_Repressed_PolyComb
CD4pp_CD25__Th_Primary_Cells_Heterochromatin	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Enhancers
Left_Ventricle_Flanking_Active_TSS	HMEC_Mammary_Epithelial_Heterochromatin
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Heterochromatin	Monocytes_CD14pp_RO01746_Heterochromatin
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb	Psoas_Muscle_Heterochromatin
CD34_Primary_Cells_Heterochromatin	Dnd41_TCell_Leukemia_Genic_enhancers
Placenta_Amnion_Strong_transcription	CD19_Primary_Cells_Peripheral_UW_Weak_Repressed_PolyComb
iPS_15b_Cell_Line_Flanking_Bivalent_TSS_Enh	iPS_20b_Cell_Line_Heterochromatin
Right_Atrium_Flanking_Active_TSS	Right_Ventricle_Repressed_PolyComb
Sigmoid_Colon_Strong_transcription	CD3_Primary_Cells_Peripheral_UW_Genic_enhancers
Spleen_Flanking_Active_TSS	Fetal_Intestine_Small_Heterochromatin
Fetal_Muscle_Trunk_Heterochromatin	Pancreas_Heterochromatin
CD4pp_CD25__Th_Primary_Cells_Bivalent_Poised_TSS	H1_Derived_Mesenchymal_Stem_Cells_Heterochromatin
Colon_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	iPS_DF_19.11_Cell_Line_Heterochromatin
Peripheral_Blood_Mononuclear_Primary_Cells_Bivalent_Enhancer	Breast_vHMEC_Genic_enhancers
Psoas_Muscle_Flanking_Active_TSS	4star_Weak_transcription
CD34_Primary_Cells_Bivalent_Poised_TSS	Monocytes_CD14pp_RO01746_Genic_enhancers
Brain_Anterior_Caudate_Strong_transcription	Rectal_Mucosa.Donor_31_Genic_enhancers
Adult_Liver_Flanking_Bivalent_TSS_Enh	Adipose_Nuclei_Heterochromatin
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Strong_transcription	HUES64_Cell_Line_Genic_enhancers
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb	Colonic_Mucosa_Genic_enhancers
K562_Leukemia_Strong_transcription	CD56_Primary_Cells_Heterochromatin
Fetal_Stomach_Strong_transcription	Colon_Smooth_Muscle_Genic_enhancers
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Heterochromatin	iPS_DF_19.11_Cell_Line_Genic_enhancers
Gastric_Flanking_Active_TSS	CD56_Primary_Cells_Weak_transcription
Ovary_Flanking_Bivalent_TSS_Enh	HSMM_Skeletal_Muscle_Myoblasts_Genic_enhancers
Psoas_Muscle_Heterochromatin	Brain_Germinal_Matrix_Genic_enhancers
Fetal_Placenta_Heterochromatin	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Genic_enhancers
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Flanking_Active_TSS	Fetal_Intestine_Large_Genic_enhancers
Dnd41_TCell_Leukemia_Heterochromatin	Peripheral_Blood_Mononuclear_Primary_Cells_Weak_Repressed_PolyComb
CD4_Naive_Primary_Cells_Strong_transcription	Stomach_Smooth_Muscle_Repressed_PolyComb
Fetal_Adrenal_Gland_Heterochromatin	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Heterochromatin
A549_EtOH_0.02pct_Lung_Carcinoma_Flanking_Bivalent_TSS_Enh	HUVEC_Umbilical_Vein_Endothelial_Cells_Genic_enhancers
Colon_Smooth_Muscle_Strong_transcription	Thymus_Genic_enhancers
Monocytes_CD14pp_RO01746_Repressed_PolyComb	Mobilized_CD34_Primary_Cells_Male_Enhancers
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Heterochromatin	Adult_Liver_Heterochromatin
HUVEC_Umbilical_Vein_Endothelial_Cells_Repressed_PolyComb	iPS_20b_Cell_Line_Genic_enhancers
Fetal_Lung_Flanking_Bivalent_TSS_Enh	H1_Cell_Line_Weak_Repressed_PolyComb
Brain_Hippocampus_Middle_Strong_transcription	H9_Cell_Line_Genic_enhancers
Spleen_Weak_Repressed_PolyComb	iPS_18_Cell_Line_Enhancers
Fetal_Kidney_Bivalent_Enhancer	Mobilized_CD34_Primary_Cells_Female_Genic_enhancers
ES_I3_Cell_Line_Flanking_Active_TSS	Fetal_Muscle_Trunk_Repressed_PolyComb
CD19_Primary_Cells_Peripheral_UW_Bivalent_Poised_TSS	NHEK_Epidermal_Keratinocytes_Heterochromatin
NHEK_Epidermal_Keratinocytes_Heterochromatin	CD4pp_CD25__Th_Primary_Cells_Genic_enhancers
Thymus_Strong_transcription	Psoas_Muscle_Genic_enhancers
ES_I3_Cell_Line_Heterochromatin	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Genic_enhancers
IMR90_Cell_Line_Strong_transcription	NHEK_Epidermal_Keratinocytes_Genic_enhancers
CD19_Primary_Cells_Peripheral_UW_Heterochromatin	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Genic_enhancers
Adult_Liver_Heterochromatin	H1_Derived_Mesenchymal_Stem_Cells_Genic_enhancers
Fetal_Kidney_Flanking_Active_TSS	Brain_Substantia_Nigra_Genic_enhancers
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Flanking_Active_TSS	iPS_18_Cell_Line_Weak_Repressed_PolyComb
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin	Right_Atrium_Enhancers
Fetal_Lung_Strong_transcription	Fetal_Brain_Female_Genic_enhancers
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	CD56_Primary_Cells_Weak_Repressed_PolyComb
Brain_Substantia_Nigra_Flanking_Bivalent_TSS_Enh	Fetal_Stomach_Genic_enhancers
CD34_Primary_Cells_Strong_transcription	Colonic_Mucosa_Weak_Repressed_PolyComb
Left_Ventricle_Flanking_Bivalent_TSS_Enh	Breast_vHMEC_Heterochromatin
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Fetal_Stomach_Repressed_PolyComb
Adipose_Nuclei_Heterochromatin	Lung_Genic_enhancers
CD3_Primary_Cells_Cord_BI_Heterochromatin	CD34_Cultured_Cells_Genic_enhancers
Placenta_Amnion_Flanking_Bivalent_TSS_Enh	Esophagus_Genic_enhancers
Brain_Anterior_Caudate_Heterochromatin	4star_Weak_Repressed_PolyComb
ES_WA7_Cell_Line_ZNF_genes_and_repeats	Thymus_Weak_Repressed_PolyComb
HMEC_Mammary_Epithelial_Strong_transcription	Colon_Smooth_Muscle_Weak_Repressed_PolyComb
Skeletal_Muscle_Male_Strong_transcription	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Weak_transcription
Fetal_Brain_Female_Heterochromatin	Adult_Liver_Genic_enhancers
Breast_vHMEC_Strong_transcription	HUES48_Cell_Line_Enhancers
Fetal_Muscle_Leg_Heterochromatin	iPS_18_Cell_Line_Heterochromatin
Duodenum_Mucosa_Heterochromatin	K562_Leukemia_Genic_enhancers
Muscle_Satellite_Cultured_Cells_Strong_transcription	Brain_Angular_Gyrus_Genic_enhancers
Mobilized_CD34_Primary_Cells_Male_Repressed_PolyComb	Duodenum_Smooth_Muscle_Genic_enhancers
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Heterochromatin	HMEC_Mammary_Epithelial_Genic_enhancers
H1_Derived_Mesenchymal_Stem_Cells_Flanking_Bivalent_TSS_Enh	Mobilized_CD34_Primary_Cells_Male_Genic_enhancers
NHLF_Lung_Fibroblasts_Flanking_Bivalent_TSS_Enh	CD8_Memory_Primary_Cells_Weak_transcription
NHDF_Ad_Adult_Dermal_Fibroblasts_Strong_transcription	Brain_Anterior_Caudate_Genic_enhancers
Monocytes_CD14pp_RO01746_Heterochromatin	Fetal_Muscle_Trunk_Weak_transcription
Peripheral_Blood_Mononuclear_Primary_Cells_Strong_transcription	Brain_Cingulate_Gyrus_Genic_enhancers
Brain_Germinal_Matrix_Strong_transcription	Ovary_Genic_enhancers
NH_A_Astrocytes_Strong_transcription	Rectal_Smooth_Muscle_Genic_enhancers
4star_Strong_transcription	GM12878_Lymphoblastoid_Weak_Repressed_PolyComb
HepG2_Hepatocellular_Carcinoma_Strong_transcription	Brain_Inferior_Temporal_Lobe_Genic_enhancers
GM12878_Lymphoblastoid_Heterochromatin	CD3_Primary_Cells_Cord_BI_Genic_enhancers
Right_Atrium_Bivalent_Enhancer	HUES6_Cell_Line_Genic_enhancers
CD15_Primary_Cells_Heterochromatin	H9_Cell_Line_Weak_transcription
HUVEC_Umbilical_Vein_Endothelial_Cells_Strong_transcription	Adipose_Nuclei_Genic_enhancers
Mobilized_CD34_Primary_Cells_Female_Bivalent_Poised_TSS	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Heterochromatin
Fetal_Brain_Female_Strong_transcription	NHLF_Lung_Fibroblasts_Genic_enhancers
Brain_Angular_Gyrus_Flanking_Bivalent_TSS_Enh	Fetal_Muscle_Leg_Genic_enhancers
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Osteoblasts_Genic_enhancers
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Heterochromatin	NHDF_Ad_Adult_Dermal_Fibroblasts_Genic_enhancers
HSMM_Skeletal_Muscle_Myoblasts_Strong_transcription	4star_Heterochromatin
Fetal_Brain_Male_Flanking_Bivalent_TSS_Enh	Rectal_Mucosa.Donor_29_Genic_enhancers
GM12878_Lymphoblastoid_Strong_transcription	Breast_vHMEC_Weak_Repressed_PolyComb
Psoas_Muscle_Bivalent_Enhancer	Brain_Hippocampus_Middle_Genic_enhancers
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Strong_transcription	Gastric_Genic_enhancers
Mobilized_CD34_Primary_Cells_Female_Heterochromatin	Duodenum_Mucosa_Genic_enhancers
Mobilized_CD34_Primary_Cells_Male_Bivalent_Poised_TSS	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Repressed_PolyComb
Stomach_Smooth_Muscle_Strong_transcription	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Genic_enhancers
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Strong_transcription	Sigmoid_Colon_Weak_Repressed_PolyComb
Pancreatic_Islets_Heterochromatin	HUES48_Cell_Line_Heterochromatin
Fetal_Muscle_Leg_Strong_transcription	Breast_Myoepithelial_Cells_Heterochromatin
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	HUES64_Cell_Line_Heterochromatin
HSMM_Skeletal_Muscle_Myoblasts_Flanking_Bivalent_TSS_Enh	Colonic_Mucosa_Weak_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Heterochromatin	Pancreas_Genic_enhancers
Neurosphere_Cultured_Cells_Cortex_Derived_Strong_transcription	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Weak_Repressed_PolyComb
Pancreatic_Islets_Flanking_Bivalent_TSS_Enh	Fetal_Intestine_Small_Genic_enhancers
Duodenum_Smooth_Muscle_Strong_transcription	Psoas_Muscle_Weak_Repressed_PolyComb
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Strong_transcription	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Enhancers
Lung_Flanking_Bivalent_TSS_Enh	ES_WA7_Cell_Line_Strong_transcription
Fetal_Muscle_Trunk_Strong_transcription	Fetal_Adrenal_Gland_Genic_enhancers
Rectal_Mucosa.Donor_31_Strong_transcription	IMR90_Cell_Line_Genic_enhancers
Skeletal_Muscle_Female_Strong_transcription	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Genic_enhancers
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Weak_transcription	HUES6_Cell_Line_Heterochromatin
CD14_Primary_Cells_Heterochromatin	Brain_Mid_Frontal_Lobe_Genic_enhancers
iPS_DF_19.11_Cell_Line_Weak_transcription	Fetal_Heart_Genic_enhancers
iPS_20b_Cell_Line_Heterochromatin	HUES64_Cell_Line_Enhancers
Osteoblasts_Strong_transcription	Muscle_Satellite_Cultured_Cells_Genic_enhancers
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Weak_transcription	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
Duodenum_Mucosa_Strong_transcription	HeLa_S3_Cervical_Carcinoma_Repressed_PolyComb
Fetal_Adrenal_Gland_Strong_transcription	HUES6_Cell_Line_Enhancers
H1_Cell_Line_Strong_transcription	Fetal_Heart_Weak_Repressed_PolyComb
Breast_Myoepithelial_Cells_Heterochromatin	Mobilized_CD34_Primary_Cells_Male_Heterochromatin
HMEC_Mammary_Epithelial_Heterochromatin	Fetal_Brain_Male_Weak_Repressed_PolyComb
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Heterochromatin	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Genic_enhancers
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Heterochromatin
CD19_Primary_Cells_Cord_BI_Strong_transcription	HUES64_Cell_Line_Weak_Repressed_PolyComb
Breast_Myoepithelial_Cells_Strong_transcription	Fetal_Muscle_Trunk_Genic_enhancers
Rectal_Mucosa.Donor_29_Strong_transcription	Skeletal_Muscle_Female_Genic_enhancers
Fetal_Intestine_Large_Strong_transcription	Lung_Heterochromatin
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Strong_transcription	Skeletal_Muscle_Male_Genic_enhancers
