Embedding-based	Giggle-legacy
Breast_vHMEC_Active_TSS	iPS_20b_Cell_Line_Genic_enhancers
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Heterochromatin	Brain_Hippocampus_Middle_Weak_transcription
Right_Atrium_Bivalent_Enhancer	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Weak_transcription
Gastric_Flanking_Active_TSS	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Weak_Repressed_PolyComb
CD3_Primary_Cells_Peripheral_UW_Bivalent_Poised_TSS	Brain_Inferior_Temporal_Lobe_Genic_enhancers
Left_Ventricle_Heterochromatin	Right_Atrium_Flanking_Bivalent_TSS_Enh
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Repressed_PolyComb	4star_Repressed_PolyComb
Rectal_Mucosa.Donor_29_Heterochromatin	NH_A_Astrocytes_Genic_enhancers
NHLF_Lung_Fibroblasts_Heterochromatin	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Weak_Repressed_PolyComb
Spleen_Flanking_Active_TSS	Right_Atrium_Strong_transcription
HeLa_S3_Cervical_Carcinoma_Flanking_Bivalent_TSS_Enh	Brain_Angular_Gyrus_Genic_enhancers
Pancreatic_Islets_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Repressed_PolyComb
Stomach_Smooth_Muscle_Repressed_PolyComb	Brain_Substantia_Nigra_Genic_enhancers
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Bivalent_Poised_TSS	ES_I3_Cell_Line_Genic_enhancers
Brain_Angular_Gyrus_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Transcr_at_gene_5_and_3
CD3_Primary_Cells_Peripheral_UW_Repressed_PolyComb	HMEC_Mammary_Epithelial_Genic_enhancers
Fetal_Lung_Heterochromatin	H9_Cell_Line_Genic_enhancers
Brain_Cingulate_Gyrus_Heterochromatin	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Genic_enhancers
CD56_Primary_Cells_Bivalent_Poised_TSS	Duodenum_Smooth_Muscle_Weak_transcription
Brain_Substantia_Nigra_Flanking_Bivalent_TSS_Enh	H9_Derived_Neuron_Cultured_Cells_Bivalent_Enhancer
HUVEC_Umbilical_Vein_Endothelial_Cells_Bivalent_Poised_TSS	CD4_Naive_Primary_Cells_Weak_transcription
NH_A_Astrocytes_Repressed_PolyComb	Rectal_Mucosa.Donor_31_Weak_Repressed_PolyComb
Rectal_Mucosa.Donor_31_Heterochromatin	Right_Ventricle_Genic_enhancers
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Heterochromatin	Colonic_Mucosa_Genic_enhancers
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Heterochromatin	Duodenum_Mucosa_Genic_enhancers
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Bivalent_Poised_TSS	Right_Atrium_Repressed_PolyComb
Spleen_Bivalent_Poised_TSS	A549_EtOH_0.02pct_Lung_Carcinoma_Genic_enhancers
CD19_Primary_Cells_Cord_BI_Repressed_PolyComb	Fetal_Heart_ZNF_genes_and_repeats
ES_WA7_Cell_Line_Genic_enhancers	HUES64_Cell_Line_Weak_Repressed_PolyComb
Fetal_Heart_Flanking_Bivalent_TSS_Enh	Small_Intestine_Transcr_at_gene_5_and_3
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Heterochromatin	CD56_Primary_Cells_Weak_Repressed_PolyComb
HeLa_S3_Cervical_Carcinoma_Bivalent_Poised_TSS	CD15_Primary_Cells_Weak_Repressed_PolyComb
Placenta_Amnion_Bivalent_Poised_TSS	Breast_vHMEC_Weak_Repressed_PolyComb
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Right_Atrium_Bivalent_Enhancer
Breast_vHMEC_Repressed_PolyComb	Breast_Myoepithelial_Cells_Repressed_PolyComb
Breast_vHMEC_Bivalent_Poised_TSS	Adipose_Nuclei_Weak_transcription
Psoas_Muscle_Flanking_Bivalent_TSS_Enh	NHEK_Epidermal_Keratinocytes_Weak_transcription
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Bivalent_Poised_TSS	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Bivalent_Poised_TSS	CD8_Memory_Primary_Cells_Genic_enhancers
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Strong_transcription	Adult_Liver_Genic_enhancers
HepG2_Hepatocellular_Carcinoma_Repressed_PolyComb	Fetal_Kidney_Weak_Repressed_PolyComb
H9_Derived_Neuron_Cultured_Cells_Heterochromatin	Lung_Weak_Repressed_PolyComb
Placenta_Amnion_Heterochromatin	iPS_15b_Cell_Line_Genic_enhancers
Esophagus_Flanking_Bivalent_TSS_Enh	Fetal_Adrenal_Gland_Repressed_PolyComb
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Repressed_PolyComb	ES_I3_Cell_Line_Weak_Repressed_PolyComb
A549_EtOH_0.02pct_Lung_Carcinoma_Heterochromatin	H9_Cell_Line_ZNF_genes_and_repeats
H9_Cell_Line_Heterochromatin	HUVEC_Umbilical_Vein_Endothelial_Cells_Genic_enhancers
HeLa_S3_Cervical_Carcinoma_Repressed_PolyComb	Muscle_Satellite_Cultured_Cells_Genic_enhancers
Pancreas_Bivalent_Enhancer	HUES6_Cell_Line_Genic_enhancers
NHLF_Lung_Fibroblasts_Repressed_PolyComb	Skeletal_Muscle_Female_Weak_transcription
NHLF_Lung_Fibroblasts_Flanking_Bivalent_TSS_Enh	iPS_20b_Cell_Line_Weak_Repressed_PolyComb
Sigmoid_Colon_Active_TSS	Pancreas_Bivalent_Enhancer
Brain_Substantia_Nigra_Heterochromatin	Pancreas_Genic_enhancers
CD3_Primary_Cells_Peripheral_UW_Heterochromatin	Breast_Myoepithelial_Cells_Genic_enhancers
Skeletal_Muscle_Male_Repressed_PolyComb	Stomach_Smooth_Muscle_Genic_enhancers
Fetal_Intestine_Large_Repressed_PolyComb	CD8_Naive_Primary_Cells_Weak_transcription
Brain_Inferior_Temporal_Lobe_Heterochromatin	Adipose_Nuclei_Genic_enhancers
Sigmoid_Colon_Flanking_Active_TSS	CD34_Cultured_Cells_Weak_transcription
ES_I3_Cell_Line_Flanking_Bivalent_TSS_Enh	Fetal_Heart_Weak_Repressed_PolyComb
Dnd41_TCell_Leukemia_Bivalent_Poised_TSS	Gastric_Bivalent_Enhancer
Fetal_Brain_Female_Repressed_PolyComb	HUES48_Cell_Line_Weak_Repressed_PolyComb
4star_Heterochromatin	Breast_vHMEC_Weak_transcription
Aorta_Heterochromatin	Stomach_Mucosa_Genic_enhancers
Peripheral_Blood_Mononuclear_Primary_Cells_Heterochromatin	Skeletal_Muscle_Male_Weak_transcription
CD34_Primary_Cells_Repressed_PolyComb	Rectal_Smooth_Muscle_Genic_enhancers
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Heterochromatin	CD4_Naive_Primary_Cells_Genic_enhancers
Sigmoid_Colon_Heterochromatin	ES_WA7_Cell_Line_Transcr_at_gene_5_and_3
Fetal_Kidney_Strong_transcription	Pancreas_Weak_Repressed_PolyComb
CD14_Primary_Cells_Bivalent_Poised_TSS	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Weak_Repressed_PolyComb
Fetal_Thymus_Repressed_PolyComb	Rectal_Mucosa.Donor_29_Weak_Repressed_PolyComb
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Heterochromatin	Left_Ventricle_Genic_enhancers
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Active_TSS	Gastric_Bivalent_Poised_TSS
Aorta_Strong_transcription	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Weak_transcription
Lung_Heterochromatin	NH_A_Astrocytes_Weak_Repressed_PolyComb
Fetal_Adrenal_Gland_Repressed_PolyComb	CD4_Memory_Primary_Cells_Genic_enhancers
Fetal_Heart_Repressed_PolyComb	HepG2_Hepatocellular_Carcinoma_Genic_enhancers
Pancreatic_Islets_Bivalent_Enhancer	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Repressed_PolyComb
Psoas_Muscle_Bivalent_Enhancer	Aorta_Weak_Repressed_PolyComb
HSMM_Skeletal_Muscle_Myoblasts_Flanking_Bivalent_TSS_Enh	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Weak_transcription
HMEC_Mammary_Epithelial_Bivalent_Poised_TSS	A549_EtOH_0.02pct_Lung_Carcinoma_ZNF_genes_and_repeats
Fetal_Thymus_Heterochromatin	Ovary_Genic_enhancers
Esophagus_Strong_transcription	Right_Atrium_ZNF_genes_and_repeats
Pancreas_Strong_transcription	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Genic_enhancers
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Weak_transcription
H9_Cell_Line_Flanking_Active_TSS	CD19_Primary_Cells_Cord_BI_Weak_Repressed_PolyComb
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Repressed_PolyComb	K562_Leukemia_Weak_transcription
NHEK_Epidermal_Keratinocytes_Repressed_PolyComb	NHDF_Ad_Adult_Dermal_Fibroblasts_Genic_enhancers
Fetal_Stomach_Heterochromatin	Brain_Substantia_Nigra_Weak_Repressed_PolyComb
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Repressed_PolyComb	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_ZNF_genes_and_repeats
A549_EtOH_0.02pct_Lung_Carcinoma_Repressed_PolyComb	K562_Leukemia_Weak_Repressed_PolyComb
Stomach_Smooth_Muscle_Heterochromatin	Gastric_Flanking_Bivalent_TSS_Enh
Thymus_Repressed_PolyComb	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Genic_enhancers
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Active_TSS	Neurosphere_Cultured_Cells_Cortex_Derived_Repressed_PolyComb
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Active_TSS	Psoas_Muscle_Genic_enhancers
NHDF_Ad_Adult_Dermal_Fibroblasts_Repressed_PolyComb	Sigmoid_Colon_Weak_Repressed_PolyComb
Aorta_Flanking_Active_TSS	Gastric_Repressed_PolyComb
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Genic_enhancers
Muscle_Satellite_Cultured_Cells_Heterochromatin	iPS_15b_Cell_Line_Weak_Repressed_PolyComb
ES_I3_Cell_Line_Strong_transcription	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Genic_enhancers
iPS_DF_6.9_Cell_Line_Strong_transcription	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Genic_enhancers
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Repressed_PolyComb	Duodenum_Smooth_Muscle_Weak_Repressed_PolyComb
NHDF_Ad_Adult_Dermal_Fibroblasts_Flanking_Bivalent_TSS_Enh	NHLF_Lung_Fibroblasts_Weak_Repressed_PolyComb
Fetal_Lung_Repressed_PolyComb	K562_Leukemia_ZNF_genes_and_repeats
H9_Derived_Neuron_Cultured_Cells_Repressed_PolyComb	Spleen_ZNF_genes_and_repeats
Left_Ventricle_Flanking_Bivalent_TSS_Enh	HMEC_Mammary_Epithelial_ZNF_genes_and_repeats
H1_Derived_Mesenchymal_Stem_Cells_Strong_transcription	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Strong_transcription	CD14_Primary_Cells_Weak_Repressed_PolyComb
Gastric_Strong_transcription	Fetal_Placenta_Weak_Repressed_PolyComb
Right_Atrium_Flanking_Bivalent_TSS_Enh	HSMM_Skeletal_Muscle_Myoblasts_ZNF_genes_and_repeats
H1_Derived_Mesenchymal_Stem_Cells_Flanking_Bivalent_TSS_Enh	Brain_Germinal_Matrix_Weak_Repressed_PolyComb
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Flanking_Active_TSS	CD4pp_CD25__Th_Primary_Cells_Weak_transcription
CD15_Primary_Cells_Bivalent_Poised_TSS	Mobilized_CD34_Primary_Cells_Female_Weak_transcription
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Repressed_PolyComb	Neurosphere_Cultured_Cells_Cortex_Derived_Weak_transcription
Brain_Hippocampus_Middle_Heterochromatin	Lung_ZNF_genes_and_repeats
Ovary_Flanking_Bivalent_TSS_Enh	Aorta_Genic_enhancers
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Strong_transcription	Breast_Myoepithelial_Cells_Weak_transcription
Psoas_Muscle_Heterochromatin	CD4_Memory_Primary_Cells_Weak_transcription
iPS_DF_6.9_Cell_Line_Flanking_Active_TSS	HeLa_S3_Cervical_Carcinoma_Weak_transcription
Stomach_Mucosa_Flanking_Bivalent_TSS_Enh	Fetal_Brain_Male_Weak_Repressed_PolyComb
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Heterochromatin	4star_ZNF_genes_and_repeats
CD8_Memory_Primary_Cells_Strong_transcription	CD8_Naive_Primary_Cells_Genic_enhancers
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Active_TSS	Duodenum_Mucosa_Weak_Repressed_PolyComb
Neurosphere_Cultured_Cells_Cortex_Derived_Repressed_PolyComb	H9_Derived_Neuronal_Progenitor_Cultured_Cells_ZNF_genes_and_repeats
Lung_Strong_transcription	Small_Intestine_Genic_enhancers
Muscle_Satellite_Cultured_Cells_Repressed_PolyComb	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Repressed_PolyComb
Fetal_Intestine_Large_Heterochromatin	Fetal_Placenta_ZNF_genes_and_repeats
K562_Leukemia_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Genic_enhancers
CD4pp_CD25__Th_Primary_Cells_Heterochromatin	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Strong_transcription	Fetal_Thymus_ZNF_genes_and_repeats
CD19_Primary_Cells_Cord_BI_Heterochromatin	Fetal_Intestine_Small_Weak_Repressed_PolyComb
iPS_DF_6.9_Cell_Line_Flanking_Bivalent_TSS_Enh	H9_Derived_Neuron_Cultured_Cells_Bivalent_Poised_TSS
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Strong_transcription	Ovary_Weak_Repressed_PolyComb
Duodenum_Smooth_Muscle_Heterochromatin	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Weak_Repressed_PolyComb
Aorta_Bivalent_Enhancer	H9_Derived_Neuron_Cultured_Cells_Weak_transcription
A549_EtOH_0.02pct_Lung_Carcinoma_Strong_transcription	Brain_Angular_Gyrus_Quiescent_Low
CD56_Primary_Cells_Heterochromatin	Brain_Mid_Frontal_Lobe_Quiescent_Low
Spleen_Strong_transcription	CD19_Primary_Cells_Cord_BI_Quiescent_Low
CD4pp_CD25__Th_Primary_Cells_Bivalent_Poised_TSS	CD4_Memory_Primary_Cells_Quiescent_Low
Mobilized_CD34_Primary_Cells_Female_Repressed_PolyComb	CD4_Naive_Primary_Cells_Quiescent_Low
CD3_Primary_Cells_Cord_BI_Heterochromatin	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Quiescent_Low
H9_Cell_Line_Active_TSS	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Quiescent_Low
CD34_Cultured_Cells_Heterochromatin	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Quiescent_Low
Placenta_Amnion_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Quiescent_Low
CD3_Primary_Cells_Cord_BI_Repressed_PolyComb	CD4pp_CD25__Th_Primary_Cells_Quiescent_Low
Brain_Angular_Gyrus_Strong_transcription	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Quiescent_Low
iPS_15b_Cell_Line_Heterochromatin	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Quiescent_Low
Fetal_Muscle_Trunk_Heterochromatin	CD8_Memory_Primary_Cells_Quiescent_Low
Right_Ventricle_Strong_transcription	CD8_Naive_Primary_Cells_Quiescent_Low
Aorta_Flanking_Bivalent_TSS_Enh	Colon_Smooth_Muscle_Quiescent_Low
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Repressed_PolyComb	Colonic_Mucosa_Quiescent_Low
Left_Ventricle_Strong_transcription	ES_WA7_Cell_Line_Genic_enhancers
Osteoblasts_Repressed_PolyComb	ES_WA7_Cell_Line_Quiescent_Low
H1_Cell_Line_Heterochromatin	Fetal_Brain_Male_Quiescent_Low
HeLa_S3_Cervical_Carcinoma_Strong_transcription	Fetal_Heart_Quiescent_Low
Brain_Germinal_Matrix_Heterochromatin	Fetal_Kidney_Quiescent_Low
Neurosphere_Cultured_Cells_Cortex_Derived_Heterochromatin	Fetal_Thymus_Quiescent_Low
Small_Intestine_Active_TSS	Gastric_Quiescent_Low
Lung_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Quiescent_Low
Brain_Mid_Frontal_Lobe_Strong_transcription	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Quiescent_Low
Mobilized_CD34_Primary_Cells_Male_Bivalent_Poised_TSS	K562_Leukemia_Quiescent_Low
iPS_DF_6.9_Cell_Line_Active_TSS	Pancreas_Bivalent_Poised_TSS
CD8_Naive_Primary_Cells_Strong_transcription	Pancreas_Flanking_Bivalent_TSS_Enh
CD19_Primary_Cells_Peripheral_UW_Bivalent_Poised_TSS	Peripheral_Blood_Mononuclear_Primary_Cells_Quiescent_Low
CD4_Memory_Primary_Cells_Strong_transcription	Placenta_Amnion_Quiescent_Low
CD34_Cultured_Cells_Bivalent_Poised_TSS	Rectal_Mucosa.Donor_29_Quiescent_Low
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb	Rectal_Mucosa.Donor_31_Quiescent_Low
H1_Derived_Mesenchymal_Stem_Cells_Heterochromatin	Rectal_Smooth_Muscle_Quiescent_Low
Ovary_Strong_transcription	Skeletal_Muscle_Male_Quiescent_Low
Rectal_Smooth_Muscle_Strong_transcription	Stomach_Mucosa_Quiescent_Low
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Heterochromatin	Thymus_Quiescent_Low
K562_Leukemia_Strong_transcription	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Quiescent_Low
Mobilized_CD34_Primary_Cells_Female_Bivalent_Poised_TSS	iPS_DF_6.9_Cell_Line_Quiescent_Low
NHEK_Epidermal_Keratinocytes_Strong_transcription	Fetal_Brain_Female_Weak_Repressed_PolyComb
Brain_Substantia_Nigra_Strong_transcription	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Heterochromatin	CD34_Cultured_Cells_Weak_Repressed_PolyComb
H9_Cell_Line_Flanking_Bivalent_TSS_Enh	CD14_Primary_Cells_ZNF_genes_and_repeats
CD34_Primary_Cells_Heterochromatin	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription
Fetal_Adrenal_Gland_Heterochromatin	HSMM_Skeletal_Muscle_Myoblasts_Weak_Repressed_PolyComb
Brain_Anterior_Caudate_Heterochromatin	NHEK_Epidermal_Keratinocytes_ZNF_genes_and_repeats
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Active_TSS	Mobilized_CD34_Primary_Cells_Male_Weak_transcription
IMR90_Cell_Line_Repressed_PolyComb	Brain_Angular_Gyrus_Weak_Repressed_PolyComb
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin	iPS_18_Cell_Line_ZNF_genes_and_repeats
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Strong_transcription	Pancreas_Repressed_PolyComb
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Heterochromatin	Fetal_Heart_Genic_enhancers
Dnd41_TCell_Leukemia_Heterochromatin	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Genic_enhancers
Fetal_Intestine_Small_Strong_transcription	HeLa_S3_Cervical_Carcinoma_Repressed_PolyComb
H1_Derived_Mesenchymal_Stem_Cells_Bivalent_Poised_TSS	Skeletal_Muscle_Female_Weak_Repressed_PolyComb
Small_Intestine_Flanking_Active_TSS	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Weak_transcription
Breast_vHMEC_Strong_transcription	NHLF_Lung_Fibroblasts_ZNF_genes_and_repeats
ES_WA7_Cell_Line_Flanking_Active_TSS	CD4pp_CD25__Th_Primary_Cells_Weak_Repressed_PolyComb
Brain_Cingulate_Gyrus_Strong_transcription	NHDF_Ad_Adult_Dermal_Fibroblasts_Weak_Repressed_PolyComb
Fetal_Intestine_Small_Heterochromatin	Pancreatic_Islets_Genic_enhancers
CD19_Primary_Cells_Peripheral_UW_Heterochromatin	GM12878_Lymphoblastoid_Weak_transcription
iPS_15b_Cell_Line_Strong_transcription	Small_Intestine_Weak_Repressed_PolyComb
H9_Cell_Line_Strong_transcription	GM12878_Lymphoblastoid_ZNF_genes_and_repeats
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Heterochromatin	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Weak_transcription
CD4_Naive_Primary_Cells_Strong_transcription	HUES48_Cell_Line_ZNF_genes_and_repeats
ES_I3_Cell_Line_Heterochromatin	Right_Ventricle_Weak_Repressed_PolyComb
Colonic_Mucosa_Strong_transcription	HUVEC_Umbilical_Vein_Endothelial_Cells_Weak_Repressed_PolyComb
NHEK_Epidermal_Keratinocytes_Heterochromatin	GM12878_Lymphoblastoid_Genic_enhancers
CD14_Primary_Cells_Repressed_PolyComb	Colonic_Mucosa_ZNF_genes_and_repeats
Sigmoid_Colon_Strong_transcription	Fetal_Intestine_Large_ZNF_genes_and_repeats
Adult_Liver_Heterochromatin	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_ZNF_genes_and_repeats
Brain_Inferior_Temporal_Lobe_Strong_transcription	Thymus_ZNF_genes_and_repeats
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Heterochromatin	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_ZNF_genes_and_repeats
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	NH_A_Astrocytes_ZNF_genes_and_repeats
Fetal_Brain_Female_Heterochromatin	Pancreatic_Islets_Weak_Repressed_PolyComb
CD15_Primary_Cells_Repressed_PolyComb	Monocytes_CD14pp_RO01746_Weak_Repressed_PolyComb
Small_Intestine_Flanking_Bivalent_TSS_Enh	Placenta_Amnion_ZNF_genes_and_repeats
HUVEC_Umbilical_Vein_Endothelial_Cells_Repressed_PolyComb	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Genic_enhancers
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_ZNF_genes_and_repeats
Fetal_Kidney_Flanking_Bivalent_TSS_Enh	Peripheral_Blood_Mononuclear_Primary_Cells_ZNF_genes_and_repeats
Brain_Anterior_Caudate_Strong_transcription	HeLa_S3_Cervical_Carcinoma_ZNF_genes_and_repeats
Adipose_Nuclei_Heterochromatin	CD34_Cultured_Cells_ZNF_genes_and_repeats
NHLF_Lung_Fibroblasts_Strong_transcription	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_ZNF_genes_and_repeats
CD34_Primary_Cells_Strong_transcription	CD34_Primary_Cells_Weak_Repressed_PolyComb
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb	Brain_Mid_Frontal_Lobe_Weak_Repressed_PolyComb
Fetal_Placenta_Heterochromatin	Fetal_Lung_Weak_Repressed_PolyComb
Duodenum_Mucosa_Heterochromatin	Muscle_Satellite_Cultured_Cells_ZNF_genes_and_repeats
Colon_Smooth_Muscle_Strong_transcription	Fetal_Stomach_ZNF_genes_and_repeats
Placenta_Amnion_Strong_transcription	CD56_Primary_Cells_ZNF_genes_and_repeats
Pancreatic_Islets_Heterochromatin	HMEC_Mammary_Epithelial_Weak_Repressed_PolyComb
Fetal_Muscle_Leg_Heterochromatin	CD15_Primary_Cells_ZNF_genes_and_repeats
Fetal_Lung_Strong_transcription	Skeletal_Muscle_Male_Weak_Repressed_PolyComb
NHDF_Ad_Adult_Dermal_Fibroblasts_Strong_transcription	CD3_Primary_Cells_Cord_BI_Weak_Repressed_PolyComb
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Strong_transcription	H1_Derived_Mesenchymal_Stem_Cells_Weak_Repressed_PolyComb
NH_A_Astrocytes_Strong_transcription	CD4pp_CD25pp_CD127__Treg_Primary_Cells_ZNF_genes_and_repeats
HMEC_Mammary_Epithelial_Strong_transcription	Gastric_ZNF_genes_and_repeats
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Fetal_Muscle_Trunk_Weak_Repressed_PolyComb
Fetal_Stomach_Strong_transcription	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_ZNF_genes_and_repeats
Brain_Hippocampus_Middle_Strong_transcription	NHEK_Epidermal_Keratinocytes_Weak_Repressed_PolyComb
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Flanking_Bivalent_TSS_Enh	HUES6_Cell_Line_ZNF_genes_and_repeats
Monocytes_CD14pp_RO01746_Repressed_PolyComb	Fetal_Stomach_Weak_Repressed_PolyComb
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin	Esophagus_ZNF_genes_and_repeats
HSMM_Skeletal_Muscle_Myoblasts_Strong_transcription	Adult_Liver_ZNF_genes_and_repeats
Monocytes_CD14pp_RO01746_Heterochromatin	NHDF_Ad_Adult_Dermal_Fibroblasts_ZNF_genes_and_repeats
IMR90_Cell_Line_Strong_transcription	IMR90_Cell_Line_ZNF_genes_and_repeats
Sigmoid_Colon_Flanking_Bivalent_TSS_Enh	Fetal_Brain_Female_ZNF_genes_and_repeats
Spleen_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_ZNF_genes_and_repeats
Thymus_Strong_transcription	4star_Weak_Repressed_PolyComb
HUVEC_Umbilical_Vein_Endothelial_Cells_Strong_transcription	Fetal_Intestine_Small_ZNF_genes_and_repeats
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Heterochromatin	Adipose_Nuclei_Weak_Repressed_PolyComb
Muscle_Satellite_Cultured_Cells_Strong_transcription	CD8_Naive_Primary_Cells_ZNF_genes_and_repeats
HepG2_Hepatocellular_Carcinoma_Strong_transcription	Pancreas_ZNF_genes_and_repeats
GM12878_Lymphoblastoid_Heterochromatin	Rectal_Mucosa.Donor_29_ZNF_genes_and_repeats
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Heterochromatin	Stomach_Mucosa_ZNF_genes_and_repeats
