Embedding-based	Giggle-legacy
CD3_Primary_Cells_Peripheral_UW_Flanking_Active_TSS	Ovary_Weak_transcription
Duodenum_Smooth_Muscle_Bivalent_Poised_TSS	HMEC_Mammary_Epithelial_Bivalent_Poised_TSS
ES_I3_Cell_Line_Transcr_at_gene_5_and_3	Brain_Cingulate_Gyrus_Genic_enhancers
HeLa_S3_Cervical_Carcinoma_ZNF_genes_and_repeats	Rectal_Mucosa.Donor_31_Genic_enhancers
HepG2_Hepatocellular_Carcinoma_Flanking_Active_TSS	HeLa_S3_Cervical_Carcinoma_ZNF_genes_and_repeats
Brain_Anterior_Caudate_Transcr_at_gene_5_and_3	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Weak_transcription
4star_Transcr_at_gene_5_and_3	Fetal_Thymus_ZNF_genes_and_repeats
Fetal_Intestine_Large_Transcr_at_gene_5_and_3	CD19_Primary_Cells_Peripheral_UW_Bivalent_Poised_TSS
Brain_Angular_Gyrus_Bivalent_Poised_TSS	Placenta_Amnion_ZNF_genes_and_repeats
A549_EtOH_0.02pct_Lung_Carcinoma_Bivalent_Poised_TSS	HeLa_S3_Cervical_Carcinoma_Genic_enhancers
Fetal_Intestine_Large_Bivalent_Poised_TSS	Pancreatic_Islets_Genic_enhancers
CD4pp_CD25__Th_Primary_Cells_Active_TSS	HMEC_Mammary_Epithelial_Genic_enhancers
Neurosphere_Cultured_Cells_Cortex_Derived_Flanking_Active_TSS	Colon_Smooth_Muscle_Genic_enhancers
Pancreas_Repressed_PolyComb	Sigmoid_Colon_Active_TSS
iPS_DF_19.11_Cell_Line_ZNF_genes_and_repeats	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Genic_enhancers
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Genic_enhancers	Right_Ventricle_Flanking_Bivalent_TSS_Enh
Rectal_Smooth_Muscle_Transcr_at_gene_5_and_3	Skeletal_Muscle_Male_ZNF_genes_and_repeats
Fetal_Brain_Male_Bivalent_Enhancer	CD14_Primary_Cells_Flanking_Bivalent_TSS_Enh
Right_Ventricle_Transcr_at_gene_5_and_3	CD8_Naive_Primary_Cells_Genic_enhancers
Spleen_Repressed_PolyComb	HUVEC_Umbilical_Vein_Endothelial_Cells_Flanking_Bivalent_TSS_Enh
Spleen_Bivalent_Enhancer	4star_Active_TSS
Mobilized_CD34_Primary_Cells_Female_Flanking_Bivalent_TSS_Enh	Colon_Smooth_Muscle_Weak_transcription
Lung_ZNF_genes_and_repeats	Placenta_Amnion_Bivalent_Poised_TSS
Brain_Cingulate_Gyrus_Transcr_at_gene_5_and_3	NHLF_Lung_Fibroblasts_Bivalent_Poised_TSS
Fetal_Brain_Female_Bivalent_Poised_TSS	Brain_Inferior_Temporal_Lobe_Genic_enhancers
Fetal_Lung_Transcr_at_gene_5_and_3	Fetal_Muscle_Leg_Weak_transcription
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Active_TSS	CD15_Primary_Cells_Active_TSS
Dnd41_TCell_Leukemia_Flanking_Bivalent_TSS_Enh	CD3_Primary_Cells_Cord_BI_Flanking_Bivalent_TSS_Enh
Fetal_Muscle_Leg_Bivalent_Enhancer	Fetal_Muscle_Trunk_Weak_transcription
Adult_Liver_Flanking_Active_TSS	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Transcr_at_gene_5_and_3
Fetal_Placenta_Bivalent_Enhancer	Duodenum_Smooth_Muscle_Weak_transcription
CD56_Primary_Cells_Bivalent_Enhancer	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Bivalent_Poised_TSS
Fetal_Muscle_Trunk_Transcr_at_gene_5_and_3	IMR90_Cell_Line_Genic_enhancers
Adipose_Nuclei_Transcr_at_gene_5_and_3	NHLF_Lung_Fibroblasts_Flanking_Bivalent_TSS_Enh
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Active_TSS	CD56_Primary_Cells_Flanking_Bivalent_TSS_Enh
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Quiescent_Low	K562_Leukemia_ZNF_genes_and_repeats
Stomach_Smooth_Muscle_Flanking_Active_TSS	CD15_Primary_Cells_Flanking_Bivalent_TSS_Enh
CD15_Primary_Cells_Active_TSS	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Bivalent_Poised_TSS
Gastric_ZNF_genes_and_repeats	HUVEC_Umbilical_Vein_Endothelial_Cells_Active_TSS
Skeletal_Muscle_Male_Flanking_Active_TSS	Breast_vHMEC_Bivalent_Poised_TSS
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Poised_TSS	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Bivalent_Poised_TSS
Rectal_Smooth_Muscle_Bivalent_Poised_TSS	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh
Aorta_Transcr_at_gene_5_and_3	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Weak_transcription
ES_WA7_Cell_Line_Bivalent_Poised_TSS	Duodenum_Mucosa_Genic_enhancers
Fetal_Kidney_Bivalent_Poised_TSS	Brain_Substantia_Nigra_Flanking_Bivalent_TSS_Enh
Skeletal_Muscle_Female_Flanking_Active_TSS	Sigmoid_Colon_Genic_enhancers
NHEK_Epidermal_Keratinocytes_Flanking_Active_TSS	Mobilized_CD34_Primary_Cells_Female_Active_TSS
Peripheral_Blood_Mononuclear_Primary_Cells_Enhancers	NH_A_Astrocytes_Bivalent_Poised_TSS
Brain_Mid_Frontal_Lobe_Bivalent_Poised_TSS	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Active_TSS
Ovary_Genic_enhancers	H1_Cell_Line_Flanking_Bivalent_TSS_Enh
CD34_Primary_Cells_Transcr_at_gene_5_and_3	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Genic_enhancers
Colonic_Mucosa_Transcr_at_gene_5_and_3	Brain_Angular_Gyrus_Flanking_Bivalent_TSS_Enh
Mobilized_CD34_Primary_Cells_Female_Active_TSS	Thymus_Flanking_Bivalent_TSS_Enh
Monocytes_CD14pp_RO01746_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Active_TSS
Brain_Anterior_Caudate_Bivalent_Poised_TSS	Fetal_Stomach_ZNF_genes_and_repeats
Gastric_Enhancers	CD4_Memory_Primary_Cells_Bivalent_Poised_TSS
Fetal_Heart_Transcr_at_gene_5_and_3	CD4_Naive_Primary_Cells_Bivalent_Poised_TSS
Fetal_Brain_Male_Transcr_at_gene_5_and_3	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Bivalent_Poised_TSS
Esophagus_ZNF_genes_and_repeats	Dnd41_TCell_Leukemia_Weak_transcription
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Active_TSS	Stomach_Smooth_Muscle_ZNF_genes_and_repeats
Small_Intestine_Weak_Repressed_PolyComb	Colon_Smooth_Muscle_Heterochromatin
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Bivalent_Enhancer	Esophagus_Bivalent_Poised_TSS
HMEC_Mammary_Epithelial_Flanking_Active_TSS	HUES48_Cell_Line_Flanking_Bivalent_TSS_Enh
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Bivalent_Poised_TSS	CD4_Naive_Primary_Cells_Weak_transcription
Thymus_Bivalent_Poised_TSS	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Genic_enhancers
4star_Bivalent_Enhancer	Muscle_Satellite_Cultured_Cells_Weak_transcription
Lung_Transcr_at_gene_5_and_3	Peripheral_Blood_Mononuclear_Primary_Cells_Bivalent_Poised_TSS
Fetal_Stomach_Bivalent_Enhancer	Fetal_Heart_Weak_transcription
CD3_Primary_Cells_Cord_BI_Bivalent_Poised_TSS	HSMM_Skeletal_Muscle_Myoblasts_Bivalent_Poised_TSS
Rectal_Mucosa.Donor_29_Bivalent_Poised_TSS	Stomach_Mucosa_Bivalent_Poised_TSS
Aorta_Enhancers	iPS_DF_6.9_Cell_Line_Genic_enhancers
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Flanking_Active_TSS	iPS_DF_19.11_Cell_Line_Flanking_Bivalent_TSS_Enh
CD14_Primary_Cells_Flanking_Active_TSS	Fetal_Kidney_ZNF_genes_and_repeats
Muscle_Satellite_Cultured_Cells_Flanking_Active_TSS	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Weak_transcription
Fetal_Kidney_Genic_enhancers	H1_Derived_Mesenchymal_Stem_Cells_Heterochromatin
Right_Atrium_Transcr_at_gene_5_and_3	CD8_Naive_Primary_Cells_Weak_transcription
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Flanking_Active_TSS	Adult_Liver_Flanking_Bivalent_TSS_Enh
CD56_Primary_Cells_Flanking_Active_TSS	4star_Flanking_Bivalent_TSS_Enh
Fetal_Adrenal_Gland_Bivalent_Enhancer	Fetal_Thymus_Heterochromatin
CD19_Primary_Cells_Cord_BI_Active_TSS	NHDF_Ad_Adult_Dermal_Fibroblasts_Weak_transcription
iPS_DF_6.9_Cell_Line_Enhancers	Fetal_Thymus_Bivalent_Poised_TSS
Brain_Inferior_Temporal_Lobe_Bivalent_Poised_TSS	Ovary_Genic_enhancers
Fetal_Stomach_Bivalent_Poised_TSS	CD34_Primary_Cells_Heterochromatin
Brain_Substantia_Nigra_Transcr_at_gene_5_and_3	Fetal_Intestine_Large_Heterochromatin
Adult_Liver_Bivalent_Enhancer	Rectal_Smooth_Muscle_Heterochromatin
Fetal_Brain_Male_Genic_enhancers	NHLF_Lung_Fibroblasts_ZNF_genes_and_repeats
Fetal_Stomach_Transcr_at_gene_5_and_3	ES_WA7_Cell_Line_ZNF_genes_and_repeats
Osteoblasts_Flanking_Active_TSS	H1_Derived_Neuronal_Progenitor_Cultured_Cells_ZNF_genes_and_repeats
Fetal_Thymus_Flanking_Active_TSS	Breast_vHMEC_Flanking_Bivalent_TSS_Enh
Rectal_Mucosa.Donor_31_Bivalent_Poised_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Bivalent_Poised_TSS
K562_Leukemia_Flanking_Active_TSS	CD4pp_CD25__Th_Primary_Cells_Genic_enhancers
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Flanking_Active_TSS	Fetal_Brain_Male_Genic_enhancers
A549_EtOH_0.02pct_Lung_Carcinoma_Flanking_Active_TSS	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Genic_enhancers
CD3_Primary_Cells_Peripheral_UW_Bivalent_Enhancer	Fetal_Lung_Weak_transcription
Brain_Angular_Gyrus_Transcr_at_gene_5_and_3	CD15_Primary_Cells_ZNF_genes_and_repeats
Brain_Germinal_Matrix_Bivalent_Poised_TSS	Fetal_Thymus_Flanking_Bivalent_TSS_Enh
Mobilized_CD34_Primary_Cells_Male_Active_TSS	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh
H1_Derived_Neuronal_Progenitor_Cultured_Cells_ZNF_genes_and_repeats	Brain_Substantia_Nigra_Genic_enhancers
CD19_Primary_Cells_Peripheral_UW_Flanking_Active_TSS	CD19_Primary_Cells_Peripheral_UW_Flanking_Bivalent_TSS_Enh
NHLF_Lung_Fibroblasts_Bivalent_Poised_TSS	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Active_TSS
Placenta_Amnion_Transcr_at_gene_5_and_3	CD34_Cultured_Cells_Flanking_Bivalent_TSS_Enh
H1_BMP4_Derived_Trophoblast_Cultured_Cells_ZNF_genes_and_repeats	iPS_20b_Cell_Line_Flanking_Active_TSS
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Bivalent_Enhancer	Fetal_Intestine_Small_ZNF_genes_and_repeats
H9_Cell_Line_Genic_enhancers	4star_Flanking_Active_TSS
Small_Intestine_Transcr_at_gene_5_and_3	NH_A_Astrocytes_Weak_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Flanking_Active_TSS	iPS_DF_6.9_Cell_Line_Transcr_at_gene_5_and_3
H9_Cell_Line_Transcr_at_gene_5_and_3	Skeletal_Muscle_Male_Heterochromatin
HSMM_Skeletal_Muscle_Myoblasts_Bivalent_Poised_TSS	H9_Derived_Neuron_Cultured_Cells_Transcr_at_gene_5_and_3
Colon_Smooth_Muscle_Bivalent_Poised_TSS	Placenta_Amnion_Flanking_Active_TSS
Brain_Germinal_Matrix_Flanking_Active_TSS	Fetal_Intestine_Large_ZNF_genes_and_repeats
Aorta_ZNF_genes_and_repeats	Adipose_Nuclei_Genic_enhancers
Fetal_Muscle_Leg_Flanking_Active_TSS	IMR90_Cell_Line_ZNF_genes_and_repeats
Breast_Myoepithelial_Cells_Bivalent_Poised_TSS	Peripheral_Blood_Mononuclear_Primary_Cells_Flanking_Bivalent_TSS_Enh
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Transcr_at_gene_5_and_3	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Flanking_Bivalent_TSS_Enh
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Flanking_Active_TSS	CD4_Memory_Primary_Cells_Genic_enhancers
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Genic_enhancers	Breast_vHMEC_Weak_transcription
NH_A_Astrocytes_Flanking_Active_TSS	Ovary_Flanking_Bivalent_TSS_Enh
Small_Intestine_Bivalent_Poised_TSS	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Active_TSS
Aorta_Genic_enhancers	CD56_Primary_Cells_Active_TSS
CD34_Primary_Cells_Active_TSS	Brain_Hippocampus_Middle_Genic_enhancers
H1_Cell_Line_Bivalent_Enhancer	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Genic_enhancers
Brain_Mid_Frontal_Lobe_Transcr_at_gene_5_and_3	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Genic_enhancers
Brain_Inferior_Temporal_Lobe_Transcr_at_gene_5_and_3	CD3_Primary_Cells_Cord_BI_Weak_transcription
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Transcr_at_gene_5_and_3	Fetal_Heart_Genic_enhancers
HUVEC_Umbilical_Vein_Endothelial_Cells_Quiescent_Low	CD4_Memory_Primary_Cells_Weak_transcription
Duodenum_Mucosa_Flanking_Active_TSS	K562_Leukemia_Genic_enhancers
Brain_Hippocampus_Middle_Bivalent_Poised_TSS	H1_Derived_Mesenchymal_Stem_Cells_Active_TSS
Pancreas_Transcr_at_gene_5_and_3	Brain_Mid_Frontal_Lobe_ZNF_genes_and_repeats
CD14_Primary_Cells_Bivalent_Enhancer	CD8_Memory_Primary_Cells_Weak_transcription
Psoas_Muscle_Bivalent_Poised_TSS	CD4_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh
Neurosphere_Cultured_Cells_Cortex_Derived_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Weak_transcription
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Flanking_Active_TSS	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Weak_transcription
Rectal_Mucosa.Donor_31_Flanking_Active_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Bivalent_Poised_TSS
Right_Atrium_ZNF_genes_and_repeats	HSMM_Skeletal_Muscle_Myoblasts_Genic_enhancers
iPS_DF_19.11_Cell_Line_Transcr_at_gene_5_and_3	Psoas_Muscle_Flanking_Bivalent_TSS_Enh
CD4_Naive_Primary_Cells_Flanking_Active_TSS	H1_Derived_Mesenchymal_Stem_Cells_ZNF_genes_and_repeats
Fetal_Adrenal_Gland_Flanking_Bivalent_TSS_Enh	NHEK_Epidermal_Keratinocytes_ZNF_genes_and_repeats
NHDF_Ad_Adult_Dermal_Fibroblasts_Bivalent_Poised_TSS	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Transcr_at_gene_5_and_3
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Flanking_Bivalent_TSS_Enh	NHDF_Ad_Adult_Dermal_Fibroblasts_Genic_enhancers
Pancreas_ZNF_genes_and_repeats	H9_Cell_Line_Flanking_Bivalent_TSS_Enh
Osteoblasts_Bivalent_Poised_TSS	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Genic_enhancers
Fetal_Heart_Bivalent_Enhancer	iPS_18_Cell_Line_Flanking_Bivalent_TSS_Enh
Breast_Myoepithelial_Cells_Bivalent_Enhancer	HUES6_Cell_Line_Weak_transcription
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Flanking_Active_TSS	Stomach_Smooth_Muscle_Heterochromatin
Psoas_Muscle_Genic_enhancers	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Flanking_Bivalent_TSS_Enh
HUES48_Cell_Line_Bivalent_Enhancer	CD4pp_CD25__Th_Primary_Cells_Flanking_Bivalent_TSS_Enh
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_ZNF_genes_and_repeats	CD19_Primary_Cells_Peripheral_UW_Heterochromatin
Pancreatic_Islets_Genic_enhancers	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Heterochromatin
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Active_TSS	Rectal_Smooth_Muscle_ZNF_genes_and_repeats
Fetal_Muscle_Leg_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh
Fetal_Brain_Female_Flanking_Active_TSS	CD8_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh
CD8_Memory_Primary_Cells_Flanking_Active_TSS	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Heterochromatin
Fetal_Adrenal_Gland_Flanking_Active_TSS	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Repressed_PolyComb
iPS_18_Cell_Line_Bivalent_Enhancer	HUVEC_Umbilical_Vein_Endothelial_Cells_Weak_transcription
CD4pp_CD25__Th_Primary_Cells_Bivalent_Enhancer	Skeletal_Muscle_Female_Heterochromatin
Stomach_Mucosa_Bivalent_Enhancer	Aorta_Bivalent_Poised_TSS
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Flanking_Bivalent_TSS_Enh	CD14_Primary_Cells_Active_TSS
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Poised_TSS	CD34_Primary_Cells_Flanking_Bivalent_TSS_Enh
HUES64_Cell_Line_Bivalent_Enhancer	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Genic_enhancers
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Bivalent_Poised_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_ZNF_genes_and_repeats
CD8_Naive_Primary_Cells_Bivalent_Enhancer	Brain_Anterior_Caudate_Genic_enhancers
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Bivalent_Enhancer	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Active_TSS
CD8_Naive_Primary_Cells_Flanking_Active_TSS	Left_Ventricle_Flanking_Bivalent_TSS_Enh
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Flanking_Active_TSS	iPS_DF_6.9_Cell_Line_Heterochromatin
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Poised_TSS	Left_Ventricle_ZNF_genes_and_repeats
Small_Intestine_Genic_enhancers	Small_Intestine_Genic_enhancers
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Active_TSS	Breast_vHMEC_Genic_enhancers
Brain_Hippocampus_Middle_Flanking_Active_TSS	Small_Intestine_Active_TSS
Fetal_Thymus_Bivalent_Enhancer	Thymus_ZNF_genes_and_repeats
CD4_Memory_Primary_Cells_Flanking_Active_TSS	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Enhancer
HepG2_Hepatocellular_Carcinoma_Bivalent_Enhancer	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Flanking_Bivalent_TSS_Enh
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Poised_TSS	Thymus_Weak_transcription
iPS_DF_6.9_Cell_Line_Genic_enhancers	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_ZNF_genes_and_repeats
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Flanking_Bivalent_TSS_Enh	Fetal_Kidney_Genic_enhancers
Rectal_Mucosa.Donor_29_Flanking_Active_TSS	Fetal_Heart_Active_TSS
Fetal_Lung_Bivalent_Poised_TSS	Rectal_Smooth_Muscle_Weak_transcription
Spleen_Transcr_at_gene_5_and_3	HMEC_Mammary_Epithelial_Heterochromatin
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Enhancer	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Transcr_at_gene_5_and_3
CD4_Memory_Primary_Cells_Bivalent_Enhancer	Osteoblasts_Genic_enhancers
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Transcr_at_gene_5_and_3	Brain_Mid_Frontal_Lobe_Heterochromatin
Fetal_Thymus_Bivalent_Poised_TSS	H9_Derived_Neuron_Cultured_Cells_Flanking_Bivalent_TSS_Enh
Fetal_Lung_Bivalent_Enhancer	Stomach_Mucosa_Heterochromatin
HUES6_Cell_Line_Bivalent_Enhancer	CD19_Primary_Cells_Cord_BI_Weak_transcription
ES_I3_Cell_Line_Bivalent_Enhancer	Brain_Inferior_Temporal_Lobe_Heterochromatin
iPS_DF_19.11_Cell_Line_Bivalent_Enhancer	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
H9_Derived_Neuron_Cultured_Cells_Bivalent_Enhancer	ES_I3_Cell_Line_Transcr_at_gene_5_and_3
Fetal_Muscle_Leg_Bivalent_Poised_TSS	Skeletal_Muscle_Female_Genic_enhancers
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Active_TSS	Rectal_Smooth_Muscle_Genic_enhancers
CD8_Memory_Primary_Cells_Bivalent_Enhancer	NH_A_Astrocytes_Flanking_Bivalent_TSS_Enh
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Flanking_Active_TSS	CD3_Primary_Cells_Peripheral_UW_Weak_transcription
Duodenum_Mucosa_Bivalent_Poised_TSS	H9_Cell_Line_Transcr_at_gene_5_and_3
Right_Atrium_Genic_enhancers	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Bivalent_TSS_Enh
Fetal_Muscle_Trunk_Flanking_Active_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_ZNF_genes_and_repeats
Brain_Substantia_Nigra_Bivalent_Poised_TSS	HSMM_Skeletal_Muscle_Myoblasts_ZNF_genes_and_repeats
Neurosphere_Cultured_Cells_Cortex_Derived_Transcr_at_gene_5_and_3	Fetal_Adrenal_Gland_Genic_enhancers
H1_Derived_Mesenchymal_Stem_Cells_Transcr_at_gene_5_and_3	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Transcr_at_gene_5_and_3
Stomach_Mucosa_Bivalent_Poised_TSS	Brain_Angular_Gyrus_Genic_enhancers
NH_A_Astrocytes_Bivalent_Poised_TSS	Psoas_Muscle_Weak_transcription
Dnd41_TCell_Leukemia_Weak_Repressed_PolyComb	HMEC_Mammary_Epithelial_ZNF_genes_and_repeats
Fetal_Kidney_Transcr_at_gene_5_and_3	iPS_DF_6.9_Cell_Line_ZNF_genes_and_repeats
CD4_Naive_Primary_Cells_Bivalent_Enhancer	Psoas_Muscle_Genic_enhancers
iPS_18_Cell_Line_Flanking_Active_TSS	Colon_Smooth_Muscle_ZNF_genes_and_repeats
Skeletal_Muscle_Male_Bivalent_Enhancer	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_ZNF_genes_and_repeats
HUES6_Cell_Line_Flanking_Active_TSS	iPS_DF_6.9_Cell_Line_Flanking_Bivalent_TSS_Enh
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_ZNF_genes_and_repeats
Fetal_Placenta_Flanking_Active_TSS	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Bivalent_TSS_Enh
Neurosphere_Cultured_Cells_Cortex_Derived_Bivalent_Enhancer	A549_EtOH_0.02pct_Lung_Carcinoma_Genic_enhancers
Thymus_Flanking_Active_TSS	Pancreatic_Islets_Weak_transcription
iPS_DF_19.11_Cell_Line_Flanking_Bivalent_TSS_Enh	Brain_Anterior_Caudate_ZNF_genes_and_repeats
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Bivalent_Poised_TSS	Dnd41_TCell_Leukemia_Active_TSS
Lung_Bivalent_Enhancer	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Flanking_Active_TSS
Rectal_Smooth_Muscle_Flanking_Active_TSS	Muscle_Satellite_Cultured_Cells_Genic_enhancers
iPS_15b_Cell_Line_Bivalent_Enhancer	CD19_Primary_Cells_Peripheral_UW_Active_TSS
Placenta_Amnion_Bivalent_Enhancer	Fetal_Adrenal_Gland_ZNF_genes_and_repeats
Adipose_Nuclei_Flanking_Bivalent_TSS_Enh	Brain_Substantia_Nigra_Heterochromatin
iPS_DF_6.9_Cell_Line_ZNF_genes_and_repeats	Stomach_Mucosa_ZNF_genes_and_repeats
HUES6_Cell_Line_Quiescent_Low	Peripheral_Blood_Mononuclear_Primary_Cells_ZNF_genes_and_repeats
Fetal_Muscle_Trunk_Flanking_Bivalent_TSS_Enh	Fetal_Kidney_Weak_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Bivalent_Poised_TSS
Brain_Cingulate_Gyrus_Flanking_Active_TSS	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Weak_transcription
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Bivalent_Enhancer	HMEC_Mammary_Epithelial_Flanking_Bivalent_TSS_Enh
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Flanking_Active_TSS	Mobilized_CD34_Primary_Cells_Female_Heterochromatin
Fetal_Intestine_Small_Bivalent_Enhancer	A549_EtOH_0.02pct_Lung_Carcinoma_ZNF_genes_and_repeats
NHEK_Epidermal_Keratinocytes_Bivalent_Poised_TSS	HUVEC_Umbilical_Vein_Endothelial_Cells_Genic_enhancers
Mobilized_CD34_Primary_Cells_Female_Bivalent_Enhancer	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Poised_TSS
Mobilized_CD34_Primary_Cells_Male_Quiescent_Low	HepG2_Hepatocellular_Carcinoma_Genic_enhancers
Colonic_Mucosa_Flanking_Active_TSS	NHDF_Ad_Adult_Dermal_Fibroblasts_ZNF_genes_and_repeats
Duodenum_Smooth_Muscle_Flanking_Active_TSS	Colonic_Mucosa_ZNF_genes_and_repeats
Left_Ventricle_Bivalent_Poised_TSS	CD14_Primary_Cells_ZNF_genes_and_repeats
iPS_20b_Cell_Line_Flanking_Active_TSS	Aorta_ZNF_genes_and_repeats
iPS_DF_6.9_Cell_Line_Transcr_at_gene_5_and_3	CD4_Naive_Primary_Cells_Heterochromatin
Fetal_Lung_Flanking_Active_TSS	Dnd41_TCell_Leukemia_Heterochromatin
CD15_Primary_Cells_Flanking_Bivalent_TSS_Enh	GM12878_Lymphoblastoid_Genic_enhancers
